FrameSync,DateTime (UTC+00:00),Sample Number (#),Error Flags (#),External pH (pH),Internal pH (pH),External pH (Volt),Internal pH (Volt),pH Temperature (Celsius),Relative Humidity (%),Int Temperature (Celsius)
SEAFET02059,12/06/2022 11:00:00,1079,0000,7.9886,7.9555,-0.927352,-0.979148,  26.6372, 52.7, 26.6
SEAFET02059,12/06/2022 11:30:00,1080,0000,7.9903,7.9563,-0.927269,-0.979109,  26.6157, 52.7, 26.6
SEAFET02059,12/06/2022 12:00:00,1081,0000,7.9903,7.9561,-0.927281,-0.979125,  26.6011, 52.7, 26.6
SEAFET02059,12/06/2022 12:30:00,1082,0000,7.9901,7.9557,-0.927334,-0.979162,  26.5583, 52.7, 26.6
SEAFET02059,12/06/2022 13:00:00,1083,0000,7.9901,7.9556,-0.927356,-0.979175,  26.5336, 52.7, 26.6
SEAFET02059,12/06/2022 13:30:00,1084,0000,7.9907,7.9564,-0.927328,-0.979133,  26.5191, 52.7, 26.6
SEAFET02059,12/06/2022 14:00:00,1085,0000,7.9943,7.9597,-0.927095,-0.978927,  26.5460, 52.6, 26.6
SEAFET02059,12/06/2022 14:30:00,1086,0000,7.9877,7.9527,-0.927454,-0.979335,  26.5837, 52.7, 26.6
SEAFET02059,12/06/2022 15:00:00,1087,0000,7.9865,7.9503,-0.927694,-0.979543,  26.3929, 52.7, 26.6
SEAFET02059,12/06/2022 15:30:00,1088,0000,7.9914,7.9549,-0.927507,-0.979306,  26.2754, 52.7, 26.4
SEAFET02059,12/06/2022 16:00:00,1089,0000,7.9946,7.9592,-0.927365,-0.979072,  26.2233, 52.6, 26.3
SEAFET02059,12/06/2022 16:30:00,1090,0000,7.9971,7.9620,-0.927192,-0.978895,  26.2508, 52.6, 26.3
SEAFET02059,12/06/2022 17:00:00,1091,0000,7.9979,7.9624,-0.927166,-0.978879,  26.2298, 52.6, 26.3
SEAFET02059,12/06/2022 17:30:00,1092,0000,7.9987,7.9633,-0.927148,-0.978838,  26.1974, 52.6, 26.3
SEAFET02059,12/06/2022 18:00:00,1093,0000,7.9977,7.9620,-0.927239,-0.978925,  26.1579, 52.6, 26.3
SEAFET02059,12/06/2022 18:30:00,1094,0000,7.9977,7.9616,-0.927278,-0.978964,  26.1192, 52.6, 26.2
SEAFET02059,12/06/2022 19:00:00,1095,0000,7.9977,7.9618,-0.927293,-0.978958,  26.1006, 52.6, 26.2
SEAFET02059,12/06/2022 19:30:00,1096,0000,7.9988,7.9627,-0.927233,-0.978905,  26.0956, 52.6, 26.2
SEAFET02059,12/06/2022 20:00:00,1097,0000,7.9979,7.9619,-0.927297,-0.978958,  26.0793, 52.6, 26.1
SEAFET02059,12/06/2022 20:30:00,1098,0000,7.9946,7.9579,-0.927491,-0.979196,  26.0874, 52.5, 26.1
SEAFET02059,12/06/2022 21:00:00,1099,0000,7.9928,7.9564,-0.927529,-0.979262,  26.1582, 52.6, 26.2
SEAFET02059,12/06/2022 21:30:00,1100,0000,7.9894,7.9536,-0.927698,-0.979415,  26.1945, 52.6, 26.2
SEAFET02059,12/06/2022 22:00:00,1101,0000,7.9831,7.9481,-0.927834,-0.979645,  26.4638, 52.5, 26.4
SEAFET02059,12/06/2022 22:30:00,1102,0000,7.9788,7.9446,-0.927848,-0.979763,  26.7319, 52.6, 26.7
SEAFET02059,12/06/2022 23:00:00,1103,0000,7.9802,7.9455,-0.927704,-0.979689,  26.7973, 52.7, 26.8
SEAFET02059,12/06/2022 23:30:00,1104,0000,7.9818,7.9460,-0.927600,-0.979655,  26.8069, 52.7, 26.9
SEAFET02059,12/07/2022 00:00:00,1105,0000,7.9816,7.9453,-0.927614,-0.979695,  26.8056, 52.7, 26.8
SEAFET02059,12/07/2022 00:30:00,1106,0000,7.9811,7.9443,-0.927657,-0.979758,  26.7943, 52.8, 26.8
SEAFET02059,12/07/2022 01:00:00,1107,0000,7.9798,7.9429,-0.927748,-0.979847,  26.7760, 52.8, 26.8
SEAFET02059,12/07/2022 01:30:00,1108,0000,7.9786,7.9417,-0.927831,-0.979926,  26.7650, 52.7, 26.8
SEAFET02059,12/07/2022 02:00:00,1109,0000,7.9780,7.9414,-0.927869,-0.979946,  26.7577, 52.7, 26.8
SEAFET02059,12/07/2022 02:30:00,1110,0000,7.9799,7.9432,-0.927774,-0.979845,  26.7382, 52.8, 26.8
SEAFET02059,12/07/2022 03:00:00,1111,0000,7.9815,7.9447,-0.927715,-0.979771,  26.6999, 52.8, 26.7
SEAFET02059,12/07/2022 03:30:00,1112,0000,7.9837,7.9475,-0.927627,-0.979619,  26.6513, 52.8, 26.7
SEAFET02059,12/07/2022 04:00:00,1113,0000,7.9862,7.9494,-0.927536,-0.979527,  26.5881, 52.7, 26.6
SEAFET02059,12/07/2022 04:30:00,1114,0000,7.9867,7.9506,-0.927555,-0.979475,  26.5370, 52.7, 26.6
SEAFET02059,12/07/2022 05:00:00,1115,0000,7.9891,7.9535,-0.927491,-0.979330,  26.4496, 52.8, 26.5
SEAFET02059,12/07/2022 05:30:00,1116,0000,7.9893,7.9534,-0.927526,-0.979357,  26.3929, 52.7, 26.4
SEAFET02059,12/07/2022 06:00:00,1117,0000,7.9892,7.9533,-0.927584,-0.979384,  26.3384, 52.7, 26.3
SEAFET02059,12/07/2022 06:30:00,1118,0000,7.9880,7.9522,-0.927707,-0.979469,  26.2777, 52.7, 26.3
SEAFET02059,12/07/2022 07:00:00,1119,0000,7.9877,7.9518,-0.927786,-0.979514,  26.2132, 52.7, 26.2
SEAFET02059,12/07/2022 07:30:00,1120,0000,7.9869,7.9512,-0.927868,-0.979563,  26.1757, 52.7, 26.2
SEAFET02059,12/07/2022 08:00:00,1121,0000,7.9862,7.9513,-0.927908,-0.979556,  26.1785, 52.6, 26.2
SEAFET02059,12/07/2022 08:30:00,1122,0000,7.9873,7.9518,-0.927854,-0.979528,  26.1648, 52.6, 26.2
SEAFET02059,12/07/2022 09:00:00,1123,0000,7.9867,7.9517,-0.927912,-0.979542,  26.1402, 52.6, 26.2
SEAFET02059,12/07/2022 09:30:00,1124,0000,7.9855,7.9506,-0.927934,-0.979594,  26.1913, 52.6, 26.2
SEAFET02059,12/07/2022 10:00:00,1125,0000,7.9831,7.9493,-0.927968,-0.979631,  26.3113, 52.6, 26.3
SEAFET02059,12/07/2022 10:30:00,1126,0000,7.9798,7.9467,-0.928062,-0.979742,  26.4272, 52.6, 26.4
SEAFET02059,12/07/2022 11:00:00,1127,0000,7.9772,7.9440,-0.928067,-0.979845,  26.5947, 52.6, 26.6
SEAFET02059,12/07/2022 11:30:00,1128,0000,7.9768,7.9434,-0.928038,-0.979866,  26.6500, 52.7, 26.6
SEAFET02059,12/07/2022 12:00:00,1129,0000,7.9791,7.9439,-0.927908,-0.979836,  26.6475, 52.7, 26.7
SEAFET02059,12/07/2022 12:30:00,1130,0000,7.9800,7.9448,-0.927857,-0.979782,  26.6400, 52.7, 26.6
SEAFET02059,12/07/2022 13:00:00,1131,0000,7.9815,7.9455,-0.927777,-0.979744,  26.6290, 52.7, 26.6
SEAFET02059,12/07/2022 13:30:00,1132,0000,7.9758,7.9389,-0.928117,-0.980135,  26.6322, 52.7, 26.6
SEAFET02059,12/07/2022 14:00:00,1133,0000,7.9803,7.9431,-0.927845,-0.979887,  26.6368, 52.7, 26.7
SEAFET02059,12/07/2022 14:30:00,1134,0000,7.9805,7.9433,-0.927829,-0.979875,  26.6403, 52.7, 26.7
SEAFET02059,12/07/2022 15:00:00,1135,0000,7.9820,7.9446,-0.927723,-0.979789,  26.6559, 52.7, 26.7
SEAFET02059,12/07/2022 15:30:00,1136,0000,7.9888,7.9507,-0.927436,-0.979473,  26.5260, 52.8, 26.6
SEAFET02059,12/07/2022 16:00:00,1137,0000,7.9935,7.9550,-0.927365,-0.979296,  26.2987, 52.8, 26.4
SEAFET02059,12/07/2022 16:30:00,1138,0000,7.9924,7.9547,-0.927488,-0.979335,  26.2333, 52.7, 26.3
SEAFET02059,12/07/2022 17:00:00,1139,0000,7.9923,7.9548,-0.927568,-0.979354,  26.1517, 52.7, 26.2
SEAFET02059,12/07/2022 17:30:00,1140,0000,7.9935,7.9565,-0.927578,-0.979289,  26.0583, 52.7, 26.1
SEAFET02059,12/07/2022 18:00:00,1141,0000,7.9949,7.9577,-0.927518,-0.979226,  26.0341, 52.6, 26.1
SEAFET02059,12/07/2022 18:30:00,1142,0000,7.9949,7.9585,-0.927515,-0.979177,  26.0353, 52.6, 26.1
SEAFET02059,12/07/2022 19:00:00,1143,0000,7.9960,7.9591,-0.927458,-0.979142,  26.0272, 52.6, 26.1
SEAFET02059,12/07/2022 19:30:00,1144,0000,7.9966,7.9602,-0.927428,-0.979078,  26.0240, 52.6, 26.1
SEAFET02059,12/07/2022 20:00:00,1145,0000,7.9971,7.9608,-0.927401,-0.979044,  26.0186, 52.6, 26.0
SEAFET02059,12/07/2022 20:30:00,1146,0000,7.9957,7.9598,-0.927486,-0.979108,  26.0194, 52.6, 26.0
SEAFET02059,12/07/2022 21:00:00,1147,0000,7.9934,7.9571,-0.927611,-0.979261,  26.0318, 52.6, 26.1
SEAFET02059,12/07/2022 21:30:00,1148,0000,7.9933,7.9575,-0.927638,-0.979245,  26.0060, 52.6, 26.0
SEAFET02059,12/07/2022 22:00:00,1149,0000,7.9931,7.9568,-0.927665,-0.979297,  25.9875, 52.6, 26.0
SEAFET02059,12/07/2022 22:30:00,1150,0000,7.9910,7.9553,-0.927789,-0.979385,  25.9898, 52.6, 26.0
SEAFET02059,12/07/2022 23:00:00,1151,0000,7.9875,7.9522,-0.927961,-0.979555,  26.0318, 52.6, 26.0
SEAFET02059,12/07/2022 23:30:00,1152,0000,7.9865,7.9506,-0.927980,-0.979632,  26.0773, 52.6, 26.1
SEAFET02059,12/08/2022 00:00:00,1153,0000,7.9843,7.9494,-0.928052,-0.979683,  26.1392, 52.6, 26.1
SEAFET02059,12/08/2022 00:30:00,1154,0000,7.9847,7.9498,-0.927978,-0.979640,  26.1945, 52.6, 26.2
SEAFET02059,12/08/2022 01:00:00,1155,0000,7.9852,7.9500,-0.927946,-0.979622,  26.2022, 52.6, 26.2
SEAFET02059,12/08/2022 01:30:00,1156,0000,7.9872,7.9515,-0.927825,-0.979538,  26.2018, 52.7, 26.2
SEAFET02059,12/08/2022 02:00:00,1157,0000,7.9879,7.9520,-0.927787,-0.979508,  26.1942, 52.7, 26.2
SEAFET02059,12/08/2022 02:30:00,1158,0000,7.9887,7.9523,-0.927770,-0.979498,  26.1650, 52.7, 26.2
SEAFET02059,12/08/2022 03:00:00,1159,0000,7.9896,7.9532,-0.927764,-0.979467,  26.1098, 52.6, 26.1
SEAFET02059,12/08/2022 03:30:00,1160,0000,7.9920,7.9553,-0.927678,-0.979358,  26.0516, 52.7, 26.1
SEAFET02059,12/08/2022 04:00:00,1161,0000,7.9945,7.9580,-0.927595,-0.979228,  25.9774, 52.7, 26.0
SEAFET02059,12/08/2022 04:30:00,1162,0000,7.9967,7.9598,-0.927548,-0.979154,  25.8825, 52.6, 25.9
SEAFET02059,12/08/2022 05:00:00,1163,0000,7.9977,7.9611,-0.927564,-0.979107,  25.7962, 52.6, 25.8
SEAFET02059,12/08/2022 05:30:00,1164,0000,7.9991,7.9625,-0.927514,-0.979033,  25.7651, 52.6, 25.8
SEAFET02059,12/08/2022 06:00:00,1165,0000,7.9991,7.9629,-0.927477,-0.978995,  25.8048, 52.6, 25.8
SEAFET02059,12/08/2022 06:30:00,1166,0000,7.9979,7.9628,-0.927498,-0.978980,  25.8611, 52.6, 25.9
SEAFET02059,12/08/2022 07:00:00,1167,0000,7.9984,7.9638,-0.927455,-0.978917,  25.8747, 52.6, 25.9
SEAFET02059,12/08/2022 07:30:00,1168,0000,8.0003,7.9654,-0.927372,-0.978831,  25.8436, 52.6, 25.9
SEAFET02059,12/08/2022 08:00:00,1169,0000,8.0003,7.9653,-0.927406,-0.978854,  25.8024, 52.6, 25.8
SEAFET02059,12/08/2022 08:30:00,1170,0000,7.9999,7.9653,-0.927478,-0.978871,  25.7473, 52.6, 25.8
SEAFET02059,12/08/2022 09:00:00,1171,0000,7.9989,7.9641,-0.927553,-0.978948,  25.7332, 52.6, 25.7
SEAFET02059,12/08/2022 09:30:00,1172,0000,7.9948,7.9606,-0.927796,-0.979157,  25.7341, 52.6, 25.7
SEAFET02059,12/08/2022 10:00:00,1173,0000,7.9903,7.9559,-0.928045,-0.979432,  25.7519, 52.6, 25.7
SEAFET02059,12/08/2022 10:30:00,1174,0000,7.9902,7.9559,-0.928059,-0.979429,  25.7446, 52.6, 25.7
SEAFET02059,12/08/2022 11:00:00,1175,0000,7.9900,7.9553,-0.928108,-0.979480,  25.7026, 52.6, 25.7
SEAFET02059,12/08/2022 11:30:00,1176,0000,7.9856,7.9518,-0.928279,-0.979655,  25.8029, 52.6, 25.7
SEAFET02059,12/08/2022 12:00:00,1177,0000,7.9778,7.9450,-0.928424,-0.979935,  26.1556, 52.5, 26.1
SEAFET02059,12/08/2022 12:30:00,1178,0000,7.9778,7.9439,-0.928251,-0.979936,  26.3495, 52.6, 26.3
SEAFET02059,12/08/2022 13:00:00,1179,0000,7.9792,7.9441,-0.928109,-0.979902,  26.4139, 52.6, 26.5
SEAFET02059,12/08/2022 13:30:00,1180,0000,7.9821,7.9459,-0.927920,-0.979790,  26.4307, 52.7, 26.5
SEAFET02059,12/08/2022 14:00:00,1181,0000,7.9850,7.9484,-0.927724,-0.979634,  26.4560, 52.7, 26.5
SEAFET02059,12/08/2022 14:30:00,1182,0000,7.9884,7.9520,-0.927545,-0.979425,  26.4314, 52.7, 26.5
SEAFET02059,12/08/2022 15:00:00,1183,0000,7.9983,7.9590,-0.927175,-0.979090,  26.1936, 52.8, 26.3
SEAFET02059,12/08/2022 15:30:00,1184,0000,8.0035,7.9640,-0.927092,-0.978886,  25.9412, 52.7, 26.0
SEAFET02059,12/08/2022 16:00:00,1185,0000,8.0030,7.9654,-0.927148,-0.978812,  25.9089, 52.7, 25.9
SEAFET02059,12/08/2022 16:30:00,1186,0000,8.0041,7.9669,-0.927033,-0.978703,  25.9688, 52.6, 26.0
SEAFET02059,12/08/2022 17:00:00,1187,0000,7.9992,7.9620,-0.927177,-0.978939,  26.1291, 52.6, 26.2
SEAFET02059,12/08/2022 17:30:00,1188,0000,7.9998,7.9626,-0.927089,-0.978882,  26.1917, 52.6, 26.3
SEAFET02059,12/08/2022 18:00:00,1189,0000,7.9999,7.9620,-0.927087,-0.978917,  26.1852, 52.6, 26.3
SEAFET02059,12/08/2022 18:30:00,1190,0000,8.0015,7.9634,-0.927057,-0.978858,  26.1088, 52.7, 26.2
SEAFET02059,12/08/2022 19:00:00,1191,0000,8.0005,7.9620,-0.927119,-0.978942,  26.1081, 52.6, 26.2
SEAFET02059,12/08/2022 19:30:00,1192,0000,8.0000,7.9616,-0.927197,-0.978988,  26.0551, 52.6, 26.1
SEAFET02059,12/08/2022 20:00:00,1193,0000,7.9988,7.9604,-0.927293,-0.979069,  26.0256, 52.7, 26.1
SEAFET02059,12/08/2022 20:30:00,1194,0000,7.9958,7.9585,-0.927387,-0.979146,  26.1182, 52.6, 26.1
SEAFET02059,12/08/2022 21:00:00,1195,0000,7.9948,7.9571,-0.927447,-0.979228,  26.1211, 52.6, 26.2
SEAFET02059,12/08/2022 21:30:00,1196,0000,7.9896,7.9532,-0.927590,-0.979399,  26.3061, 52.6, 26.3
SEAFET02059,12/08/2022 22:00:00,1197,0000,7.9863,7.9505,-0.927692,-0.979523,  26.4085, 52.7, 26.4
SEAFET02059,12/08/2022 22:30:00,1198,0000,7.9853,7.9487,-0.927697,-0.979607,  26.4716, 52.7, 26.5
SEAFET02059,12/08/2022 23:00:00,1199,0000,7.9834,7.9468,-0.927794,-0.979713,  26.4903, 52.7, 26.5
SEAFET02059,12/08/2022 23:30:00,1200,0000,7.9828,7.9455,-0.927807,-0.979785,  26.5121, 52.8, 26.5
SEAFET02059,12/09/2022 00:00:00,1201,0000,7.9827,7.9460,-0.927805,-0.979752,  26.5215, 52.8, 26.6
SEAFET02059,12/09/2022 00:30:00,1202,0000,7.9825,7.9452,-0.927810,-0.979796,  26.5269, 52.8, 26.6
SEAFET02059,12/09/2022 01:00:00,1203,0000,7.9818,7.9441,-0.927858,-0.979867,  26.5242, 52.8, 26.6
SEAFET02059,12/09/2022 01:30:00,1204,0000,7.9813,7.9433,-0.927884,-0.979909,  26.5269, 52.8, 26.5
SEAFET02059,12/09/2022 02:00:00,1205,0000,7.9810,7.9429,-0.927915,-0.979938,  26.5137, 52.8, 26.5
SEAFET02059,12/09/2022 02:30:00,1206,0000,7.9825,7.9441,-0.927842,-0.979873,  26.4969, 52.8, 26.5
SEAFET02059,12/09/2022 03:00:00,1207,0000,7.9817,7.9430,-0.927897,-0.979940,  26.4871, 52.8, 26.5
SEAFET02059,12/09/2022 03:30:00,1208,0000,7.9805,7.9416,-0.927992,-0.980035,  26.4567, 52.8, 26.5
SEAFET02059,12/09/2022 04:00:00,1209,0000,7.9797,7.9401,-0.928058,-0.980133,  26.4366, 52.8, 26.4
SEAFET02059,12/09/2022 04:30:00,1210,0000,7.9801,7.9406,-0.928072,-0.980117,  26.3952, 52.8, 26.4
SEAFET02059,12/09/2022 05:00:00,1211,0000,7.9804,7.9410,-0.928120,-0.980119,  26.3247, 52.8, 26.3
SEAFET02059,12/09/2022 05:30:00,1212,0000,7.9806,7.9410,-0.928162,-0.980136,  26.2649, 52.8, 26.3
SEAFET02059,12/09/2022 06:00:00,1213,0000,7.9819,7.9426,-0.928141,-0.980062,  26.1990, 52.8, 26.2
SEAFET02059,12/09/2022 06:30:00,1214,0000,7.9813,7.9422,-0.928242,-0.980112,  26.1259, 52.8, 26.1
SEAFET02059,12/09/2022 07:00:00,1215,0000,7.9812,7.9423,-0.928301,-0.980126,  26.0658, 52.8, 26.1
SEAFET02059,12/09/2022 07:30:00,1216,0000,7.9812,7.9421,-0.928345,-0.980157,  26.0171, 52.7, 26.0
SEAFET02059,12/09/2022 08:00:00,1217,0000,7.9812,7.9416,-0.928377,-0.980198,  25.9852, 52.7, 26.0
SEAFET02059,12/09/2022 08:30:00,1218,0000,7.9793,7.9405,-0.928523,-0.980274,  25.9489, 52.7, 26.0
SEAFET02059,12/09/2022 09:00:00,1219,0000,7.9781,7.9387,-0.928599,-0.980386,  25.9409, 52.7, 25.9
SEAFET02059,12/09/2022 09:30:00,1220,0000,7.9743,7.9359,-0.928835,-0.980552,  25.9299, 52.7, 26.0
SEAFET02059,12/09/2022 10:00:00,1221,0000,7.9742,7.9352,-0.928839,-0.980597,  25.9342, 52.6, 26.0
SEAFET02059,12/09/2022 10:30:00,1222,0000,7.9731,7.9348,-0.928878,-0.980608,  25.9587, 52.7, 26.0
SEAFET02059,12/09/2022 11:00:00,1223,0000,7.9671,7.9297,-0.929075,-0.980852,  26.1376, 52.6, 26.1
SEAFET02059,12/09/2022 11:30:00,1224,0000,7.9641,7.9272,-0.929176,-0.980968,  26.2233, 52.7, 26.3
SEAFET02059,12/09/2022 12:00:00,1225,0000,7.9641,7.9267,-0.929163,-0.980998,  26.2395, 52.7, 26.3
SEAFET02059,12/09/2022 12:30:00,1226,0000,7.9629,7.9259,-0.929147,-0.981011,  26.3384, 52.7, 26.3
SEAFET02059,12/09/2022 13:00:00,1227,0000,7.9628,7.9259,-0.929111,-0.980994,  26.3871, 52.7, 26.4
SEAFET02059,12/09/2022 13:30:00,1228,0000,7.9649,7.9272,-0.928976,-0.980914,  26.3929, 52.8, 26.5
SEAFET02059,12/09/2022 14:00:00,1229,0000,7.9673,7.9289,-0.928798,-0.980799,  26.4318, 52.8, 26.5
SEAFET02059,12/09/2022 14:30:00,1230,0000,7.9696,7.9309,-0.928640,-0.980672,  26.4608, 52.7, 26.5
SEAFET02059,12/09/2022 15:00:00,1231,0000,7.9726,7.9335,-0.928455,-0.980515,  26.4663, 52.8, 26.6
SEAFET02059,12/09/2022 15:30:00,1232,0000,7.9761,7.9357,-0.928312,-0.980411,  26.3904, 52.8, 26.5
SEAFET02059,12/09/2022 16:00:00,1233,0000,7.9792,7.9393,-0.928147,-0.980202,  26.3758, 52.7, 26.5
SEAFET02059,12/09/2022 16:30:00,1234,0000,7.9827,7.9427,-0.927934,-0.979998,  26.3774, 52.7, 26.5
SEAFET02059,12/09/2022 17:00:00,1235,0000,7.9830,7.9430,-0.927816,-0.979941,  26.4897, 52.7, 26.6
SEAFET02059,12/09/2022 17:30:00,1236,0000,7.9846,7.9449,-0.927669,-0.979809,  26.5448, 52.7, 26.7
SEAFET02059,12/09/2022 18:00:00,1237,0000,7.9889,7.9483,-0.927481,-0.979634,  26.4745, 52.8, 26.6
SEAFET02059,12/09/2022 18:30:00,1238,0000,7.9896,7.9490,-0.927472,-0.979602,  26.4350, 52.8, 26.5
SEAFET02059,12/09/2022 19:00:00,1239,0000,7.9884,7.9487,-0.927546,-0.979625,  26.4297, 52.8, 26.5
SEAFET02059,12/09/2022 19:30:00,1240,0000,7.9899,7.9498,-0.927470,-0.979562,  26.4169, 52.8, 26.5
SEAFET02059,12/09/2022 20:00:00,1241,0000,7.9905,7.9501,-0.927476,-0.979559,  26.3696, 52.8, 26.4
SEAFET02059,12/09/2022 20:30:00,1242,0000,7.9913,7.9515,-0.927463,-0.979489,  26.3307, 52.8, 26.4
SEAFET02059,12/09/2022 21:00:00,1243,0000,7.9908,7.9514,-0.927507,-0.979503,  26.3151, 52.8, 26.3
SEAFET02059,12/09/2022 21:30:00,1244,0000,7.9890,7.9497,-0.927637,-0.979613,  26.2932, 52.8, 26.3
SEAFET02059,12/09/2022 22:00:00,1245,0000,7.9884,7.9491,-0.927697,-0.979657,  26.2651, 52.8, 26.3
SEAFET02059,12/09/2022 22:30:00,1246,0000,7.9859,7.9466,-0.927854,-0.979806,  26.2555, 52.8, 26.3
SEAFET02059,12/09/2022 23:00:00,1247,0000,7.9828,7.9437,-0.928037,-0.979980,  26.2589, 52.8, 26.3
SEAFET02059,12/09/2022 23:30:00,1248,0000,7.9803,7.9417,-0.928115,-0.980074,  26.3341, 52.7, 26.3
SEAFET02059,12/10/2022 00:00:00,1249,0000,7.9771,7.9385,-0.928245,-0.980240,  26.4007, 52.7, 26.4
SEAFET02059,12/10/2022 00:30:00,1250,0000,7.9746,7.9355,-0.928353,-0.980402,  26.4447, 52.8, 26.5
SEAFET02059,12/10/2022 01:00:00,1251,0000,7.9732,7.9334,-0.928416,-0.980521,  26.4716, 52.8, 26.5
SEAFET02059,12/10/2022 01:30:00,1252,0000,7.9716,7.9312,-0.928499,-0.980644,  26.4856, 52.8, 26.5
SEAFET02059,12/10/2022 02:00:00,1253,0000,7.9705,7.9299,-0.928556,-0.980718,  26.4926, 52.8, 26.5
SEAFET02059,12/10/2022 02:30:00,1254,0000,7.9686,7.9281,-0.928667,-0.980825,  26.4954, 52.9, 26.5
SEAFET02059,12/10/2022 03:00:00,1255,0000,7.9699,7.9287,-0.928600,-0.980791,  26.4852, 52.8, 26.5
SEAFET02059,12/10/2022 03:30:00,1256,0000,7.9701,7.9290,-0.928595,-0.980776,  26.4771, 52.8, 26.5
SEAFET02059,12/10/2022 04:00:00,1257,0000,7.9699,7.9287,-0.928613,-0.980800,  26.4680, 52.8, 26.5
SEAFET02059,12/10/2022 04:30:00,1258,0000,7.9693,7.9280,-0.928662,-0.980848,  26.4528, 52.8, 26.5
SEAFET02059,12/10/2022 05:00:00,1259,0000,7.9693,7.9279,-0.928672,-0.980856,  26.4451, 52.8, 26.5
SEAFET02059,12/10/2022 05:30:00,1260,0000,7.9693,7.9279,-0.928679,-0.980859,  26.4320, 52.8, 26.4
SEAFET02059,12/10/2022 06:00:00,1261,0000,7.9707,7.9289,-0.928613,-0.980804,  26.4171, 52.8, 26.4
SEAFET02059,12/10/2022 06:30:00,1262,0000,7.9697,7.9289,-0.928693,-0.980816,  26.3914, 52.8, 26.4
SEAFET02059,12/10/2022 07:00:00,1263,0000,7.9688,7.9280,-0.928777,-0.980877,  26.3618, 52.8, 26.4
SEAFET02059,12/10/2022 07:30:00,1264,0000,7.9689,7.9283,-0.928800,-0.980870,  26.3243, 52.8, 26.3
SEAFET02059,12/10/2022 08:00:00,1265,0000,7.9692,7.9282,-0.928809,-0.980888,  26.2941, 52.8, 26.3
SEAFET02059,12/10/2022 08:30:00,1266,0000,7.9691,7.9285,-0.928843,-0.980880,  26.2651, 52.8, 26.3
SEAFET02059,12/10/2022 09:00:00,1267,0000,7.9693,7.9292,-0.928842,-0.980844,  26.2505, 52.8, 26.3
SEAFET02059,12/10/2022 09:30:00,1268,0000,7.9691,7.9300,-0.928879,-0.980807,  26.2230, 52.8, 26.3
SEAFET02059,12/10/2022 10:00:00,1269,0000,7.9694,7.9299,-0.928861,-0.980813,  26.2247, 52.8, 26.2
SEAFET02059,12/10/2022 10:30:00,1270,0000,7.9681,7.9298,-0.928906,-0.980804,  26.2625, 52.8, 26.3
SEAFET02059,12/10/2022 11:00:00,1271,0000,7.9697,7.9318,-0.928793,-0.980678,  26.2806, 52.8, 26.3
SEAFET02059,12/10/2022 11:30:00,1272,0000,7.9713,7.9333,-0.928687,-0.980586,  26.2909, 52.8, 26.3
SEAFET02059,12/10/2022 12:00:00,1273,0000,7.9718,7.9341,-0.928643,-0.980534,  26.3088, 52.8, 26.3
SEAFET02059,12/10/2022 12:30:00,1274,0000,7.9732,7.9357,-0.928550,-0.980431,  26.3197, 52.8, 26.3
SEAFET02059,12/10/2022 13:00:00,1275,0000,7.9740,7.9366,-0.928462,-0.980365,  26.3668, 52.8, 26.4
SEAFET02059,12/10/2022 13:30:00,1276,0000,7.9755,7.9380,-0.928357,-0.980273,  26.3828, 52.8, 26.4
SEAFET02059,12/10/2022 14:00:00,1277,0000,7.9782,7.9398,-0.928168,-0.980158,  26.4116, 52.8, 26.4
SEAFET02059,12/10/2022 14:30:00,1278,0000,7.9816,7.9428,-0.927945,-0.979973,  26.4369, 52.8, 26.5
SEAFET02059,12/10/2022 15:00:00,1279,0000,7.9848,7.9455,-0.927755,-0.979811,  26.4385, 52.8, 26.5
SEAFET02059,12/10/2022 15:30:00,1280,0000,7.9883,7.9482,-0.927547,-0.979653,  26.4377, 52.8, 26.5
SEAFET02059,12/10/2022 16:00:00,1281,0000,7.9914,7.9509,-0.927357,-0.979489,  26.4428, 52.8, 26.5
SEAFET02059,12/10/2022 16:30:00,1282,0000,7.9937,7.9533,-0.927201,-0.979336,  26.4661, 52.8, 26.6
SEAFET02059,12/10/2022 17:00:00,1283,0000,7.9956,7.9553,-0.927065,-0.979209,  26.4903, 52.8, 26.6
SEAFET02059,12/10/2022 17:30:00,1284,0000,7.9971,7.9562,-0.926955,-0.979150,  26.5137, 52.8, 26.6
SEAFET02059,12/10/2022 18:00:00,1285,0000,7.9997,7.9589,-0.926786,-0.978985,  26.5269, 52.8, 26.6
SEAFET02059,12/10/2022 18:30:00,1286,0000,7.9979,7.9570,-0.926879,-0.979092,  26.5429, 52.8, 26.6
SEAFET02059,12/10/2022 19:00:00,1287,0000,7.9999,7.9587,-0.926765,-0.978993,  26.5390, 52.8, 26.6
SEAFET02059,12/10/2022 19:30:00,1288,0000,7.9998,7.9594,-0.926767,-0.978945,  26.5425, 52.9, 26.6
SEAFET02059,12/10/2022 20:00:00,1289,0000,8.0002,7.9604,-0.926739,-0.978888,  26.5503, 52.9, 26.6
SEAFET02059,12/10/2022 20:30:00,1290,0000,8.0013,7.9607,-0.926681,-0.978873,  26.5402, 52.9, 26.6
SEAFET02059,12/10/2022 21:00:00,1291,0000,8.0020,7.9613,-0.926656,-0.978843,  26.5215, 52.9, 26.6
