FrameSync,DateTime (UTC+00:00),Sample Number (#),Error Flags (#),External pH (pH),Internal pH (pH),External pH (Volt),Internal pH (Volt),pH Temperature (Celsius),Relative Humidity (%),Int Temperature (Celsius)
SEAFET02058,12/25/2022 17:30:00,2004,0000,8.0006,7.8563,-0.953682,-1.005425,  20.9366, 46.1, 20.6
SEAFET02058,12/25/2022 18:00:00,2005,0000,7.9997,7.8568,-0.953692,-1.005382,  20.9917, 46.2, 20.8
SEAFET02058,12/25/2022 18:30:00,2006,0000,8.0086,7.8651,-0.953407,-1.004983,  20.6719, 46.2, 20.5
SEAFET02058,12/25/2022 19:00:00,2007,0000,8.0202,7.8771,-0.953038,-1.004399,  20.2513, 46.2, 20.0
SEAFET02058,12/25/2022 19:30:00,2008,0000,8.0289,7.8848,-0.952801,-1.004052,  19.8888, 46.1, 19.6
SEAFET02058,12/25/2022 20:00:00,2009,0000,8.0344,7.8900,-0.952640,-1.003812,  19.6687, 46.0, 19.4
SEAFET02058,12/25/2022 20:30:00,2010,0000,8.0365,7.8923,-0.952618,-1.003718,  19.5362, 45.8, 19.3
SEAFET02058,12/25/2022 21:00:00,2011,0000,8.0380,7.8932,-0.952613,-1.003695,  19.4175, 45.8, 19.1
SEAFET02058,12/25/2022 21:30:00,2012,0000,8.0387,7.8933,-0.952663,-1.003723,  19.2974, 45.7, 19.0
SEAFET02058,12/25/2022 22:00:00,2013,0000,8.0347,7.8890,-0.952872,-1.003967,  19.3300, 45.7, 19.0
SEAFET02058,12/25/2022 22:30:00,2014,0000,8.0307,7.8857,-0.953096,-1.004156,  19.3369, 45.7, 19.0
SEAFET02058,12/25/2022 23:00:00,2015,0000,8.0284,7.8836,-0.953265,-1.004288,  19.2880, 45.7, 19.0
SEAFET02058,12/25/2022 23:30:00,2016,0000,8.0133,7.8691,-0.953819,-1.005011,  19.7336, 45.6, 19.2
SEAFET02058,12/26/2022 00:00:00,2017,0000,7.9894,7.8471,-0.954644,-1.006077,  20.5095, 45.7, 20.2
SEAFET02058,12/26/2022 00:30:00,2018,0000,7.9849,7.8373,-0.954803,-1.006608,  20.6588, 46.0, 20.4
SEAFET02058,12/26/2022 01:00:00,2019,0000,7.9808,7.8296,-0.954944,-1.007023,  20.7901, 46.0, 20.5
SEAFET02058,12/26/2022 01:30:00,2020,0000,7.9786,7.8253,-0.955038,-1.007257,  20.8374, 46.1, 20.5
SEAFET02058,12/26/2022 02:00:00,2021,0000,7.9734,7.8183,-0.955135,-1.007589,  21.1231, 46.1, 20.8
SEAFET02058,12/26/2022 02:30:00,2022,0000,7.9717,7.8146,-0.955051,-1.007743,  21.3753, 46.2, 21.1
SEAFET02058,12/26/2022 03:00:00,2023,0000,7.9640,7.8049,-0.955171,-1.008186,  21.8308, 46.2, 21.5
SEAFET02058,12/26/2022 03:30:00,2024,0000,7.9602,7.7993,-0.955090,-1.008406,  22.2473, 46.4, 22.0
SEAFET02058,12/26/2022 04:00:00,2025,0000,7.9602,7.8005,-0.954995,-1.008303,  22.3709, 46.5, 22.1
SEAFET02058,12/26/2022 04:30:00,2026,0000,7.9933,7.8343,-0.953995,-1.006666,  21.0891, 46.8, 20.9
SEAFET02058,12/26/2022 05:00:00,2027,0000,7.9958,7.8450,-0.953884,-1.006052,  21.0423, 46.4, 20.7
SEAFET02058,12/26/2022 05:30:00,2028,0000,8.0037,7.8567,-0.953658,-1.005456,  20.7245, 46.3, 20.5
SEAFET02058,12/26/2022 06:00:00,2029,0000,8.0154,7.8691,-0.953270,-1.004844,  20.3225, 46.3, 20.1
SEAFET02058,12/26/2022 06:30:00,2030,0000,8.0279,7.8815,-0.952879,-1.004256,  19.8563, 46.3, 19.6
SEAFET02058,12/26/2022 07:00:00,2031,0000,8.0362,7.8896,-0.952706,-1.003898,  19.4387, 46.1, 19.2
SEAFET02058,12/26/2022 07:30:00,2032,0000,8.0422,7.8959,-0.952604,-1.003628,  19.0980, 46.0, 18.9
SEAFET02058,12/26/2022 08:00:00,2033,0000,8.0459,7.8999,-0.952612,-1.003485,  18.7921, 45.8, 18.5
SEAFET02058,12/26/2022 08:30:00,2034,0000,8.0491,7.9012,-0.952551,-1.003458,  18.6227, 45.7, 18.4
SEAFET02058,12/26/2022 09:00:00,2035,0000,8.0495,7.9004,-0.952622,-1.003540,  18.4937, 45.6, 18.2
SEAFET02058,12/26/2022 09:30:00,2036,0000,8.0489,7.8992,-0.952753,-1.003645,  18.3582, 45.5, 18.1
SEAFET02058,12/26/2022 10:00:00,2037,0000,8.0468,7.8967,-0.952973,-1.003827,  18.2264, 45.4, 18.0
SEAFET02058,12/26/2022 10:30:00,2038,0000,8.0441,7.8945,-0.953174,-1.003974,  18.1614, 45.4, 17.9
SEAFET02058,12/26/2022 11:00:00,2039,0000,8.0297,7.8852,-0.953899,-1.004473,  18.3132, 45.3, 18.0
SEAFET02058,12/26/2022 11:30:00,2040,0000,8.0301,7.8831,-0.953874,-1.004589,  18.3164, 45.4, 18.1
SEAFET02058,12/26/2022 12:00:00,2041,0000,8.0128,7.8679,-0.954525,-1.005333,  18.8031, 45.3, 18.3
SEAFET02058,12/26/2022 12:30:00,2042,0000,7.9910,7.8480,-0.955178,-1.006261,  19.6473, 45.4, 19.3
SEAFET02058,12/26/2022 13:00:00,2043,0000,7.9885,7.8385,-0.955152,-1.006747,  19.8864, 45.7, 19.6
SEAFET02058,12/26/2022 13:30:00,2044,0000,7.9700,7.8164,-0.955554,-1.007783,  20.8159, 45.7, 20.5
SEAFET02058,12/26/2022 14:00:00,2045,0000,7.9607,7.8055,-0.955715,-1.008281,  21.3486, 46.0, 20.8
SEAFET02058,12/26/2022 14:30:00,2046,0000,7.9556,7.7988,-0.955578,-1.008513,  21.9478, 46.1, 21.5
SEAFET02058,12/26/2022 15:00:00,2047,0000,7.9563,7.7984,-0.955282,-1.008446,  22.2904, 46.4, 21.9
SEAFET02058,12/26/2022 15:30:00,2048,0000,7.9595,7.8009,-0.954796,-1.008194,  22.7009, 46.6, 22.4
SEAFET02058,12/26/2022 16:00:00,2049,0000,7.9651,7.8065,-0.954314,-1.007810,  22.9145, 46.7, 22.6
SEAFET02058,12/26/2022 16:30:00,2050,0000,7.9725,7.8141,-0.953850,-1.007351,  22.9545, 46.8, 22.7
SEAFET02058,12/26/2022 17:00:00,2051,0000,7.9979,7.8420,-0.952927,-1.005923,  22.1764, 47.1, 22.3
SEAFET02058,12/26/2022 17:30:00,2052,0000,8.0150,7.8630,-0.952479,-1.004898,  21.4319, 47.0, 21.1
SEAFET02058,12/26/2022 18:00:00,2053,0000,8.0072,7.8639,-0.952594,-1.004719,  21.8940, 46.5, 21.6
SEAFET02058,12/26/2022 18:30:00,2054,0000,8.0200,7.8788,-0.952132,-1.003953,  21.5055, 46.7, 21.4
SEAFET02058,12/26/2022 19:00:00,2055,0000,8.0368,7.8974,-0.951615,-1.003043,  20.8768, 46.7, 20.7
SEAFET02058,12/26/2022 19:30:00,2056,0000,8.0568,7.9176,-0.951083,-1.002109,  20.0164, 46.7, 19.9
SEAFET02058,12/26/2022 20:00:00,2057,0000,8.0711,7.9318,-0.950738,-1.001473,  19.3551, 46.4, 19.1
SEAFET02058,12/26/2022 20:30:00,2058,0000,8.0707,7.9316,-0.950828,-1.001512,  19.2633, 46.1, 19.1
SEAFET02058,12/26/2022 21:00:00,2059,0000,8.0764,7.9368,-0.950802,-1.001330,  18.8558, 46.0, 18.6
SEAFET02058,12/26/2022 21:30:00,2060,0000,8.0770,7.9363,-0.950910,-1.001414,  18.6575, 45.8, 18.4
SEAFET02058,12/26/2022 22:00:00,2061,0000,8.0719,7.9298,-0.951194,-1.001784,  18.6736, 45.6, 18.4
SEAFET02058,12/26/2022 22:30:00,2062,0000,8.0717,7.9297,-0.951360,-1.001853,  18.4626, 45.7, 18.2
SEAFET02058,12/26/2022 23:00:00,2063,0000,8.0669,7.9253,-0.951709,-1.002135,  18.3637, 45.5, 18.1
SEAFET02058,12/26/2022 23:30:00,2064,0000,8.0571,7.9164,-0.952207,-1.002623,  18.4622, 45.5, 18.1
SEAFET02058,12/27/2022 00:00:00,2065,0000,8.0514,7.9092,-0.952444,-1.003006,  18.5890, 45.5, 18.3
SEAFET02058,12/27/2022 00:30:00,2066,0000,8.0287,7.8877,-0.953220,-1.004044,  19.3257, 45.4, 18.7
SEAFET02058,12/27/2022 01:00:00,2067,0000,8.0067,7.8632,-0.953841,-1.005215,  20.2286, 45.6, 19.8
SEAFET02058,12/27/2022 01:30:00,2068,0000,7.9969,7.8466,-0.954062,-1.006050,  20.7143, 45.9, 20.5
SEAFET02058,12/27/2022 02:00:00,2069,0000,7.9956,7.8402,-0.954008,-1.006374,  20.8870, 46.1, 20.6
SEAFET02058,12/27/2022 02:30:00,2070,0000,7.9832,7.8314,-0.954377,-1.006760,  21.3728, 46.1, 21.0
SEAFET02058,12/27/2022 03:00:00,2071,0000,7.9777,7.8256,-0.954412,-1.006992,  21.7694, 46.3, 21.4
SEAFET02058,12/27/2022 03:30:00,2072,0000,7.9721,7.8175,-0.954321,-1.007315,  22.3417, 46.4, 21.9
SEAFET02058,12/27/2022 04:00:00,2073,0000,7.9720,7.8155,-0.954070,-1.007336,  22.6941, 46.6, 22.4
SEAFET02058,12/27/2022 04:30:00,2074,0000,7.9741,7.8152,-0.953757,-1.007286,  22.9521, 46.7, 22.6
SEAFET02058,12/27/2022 05:00:00,2075,0000,7.9810,7.8223,-0.953328,-1.006860,  22.9857, 46.9, 22.8
SEAFET02058,12/27/2022 05:30:00,2076,0000,7.9985,7.8442,-0.952744,-1.005737,  22.3828, 46.9, 22.4
SEAFET02058,12/27/2022 06:00:00,2077,0000,8.0122,7.8591,-0.952396,-1.005037,  21.7606, 47.0, 21.4
SEAFET02058,12/27/2022 06:30:00,2078,0000,8.0264,7.8794,-0.952049,-1.004024,  21.1128, 46.9, 20.9
SEAFET02058,12/27/2022 07:00:00,2079,0000,8.0451,7.8994,-0.951533,-1.003078,  20.3319, 46.8, 20.1
SEAFET02058,12/27/2022 07:30:00,2080,0000,8.0463,7.9013,-0.951606,-1.003023,  20.1362, 46.3, 19.7
SEAFET02058,12/27/2022 08:00:00,2081,0000,8.0453,7.9008,-0.951671,-1.003052,  20.1308, 46.2, 19.9
SEAFET02058,12/27/2022 08:30:00,2082,0000,8.0493,7.9061,-0.951664,-1.002836,  19.8198, 46.2, 19.7
SEAFET02058,12/27/2022 09:00:00,2083,0000,8.0538,7.9100,-0.951696,-1.002720,  19.4210, 46.2, 19.3
SEAFET02058,12/27/2022 09:30:00,2084,0000,8.0411,7.8964,-0.952170,-1.003410,  19.7838, 45.9, 19.5
SEAFET02058,12/27/2022 10:00:00,2085,0000,8.0486,7.9037,-0.952074,-1.003116,  19.3127, 46.1, 19.2
SEAFET02058,12/27/2022 10:30:00,2086,0000,8.0519,7.9069,-0.952215,-1.003061,  18.8613, 46.0, 18.6
SEAFET02058,12/27/2022 11:00:00,2087,0000,8.0520,7.9051,-0.952369,-1.003226,  18.6440, 45.8, 18.4
SEAFET02058,12/27/2022 11:30:00,2088,0000,8.0447,7.8995,-0.952896,-1.003591,  18.4985, 45.7, 18.2
SEAFET02058,12/27/2022 12:00:00,2089,0000,8.0359,7.8914,-0.953392,-1.004056,  18.5173, 45.6, 18.2
SEAFET02058,12/27/2022 12:30:00,2090,0000,8.0228,7.8816,-0.954165,-1.004626,  18.4961, 45.6, 18.2
SEAFET02058,12/27/2022 13:00:00,2091,0000,8.0030,7.8613,-0.955000,-1.005683,  18.9297, 45.5, 18.4
SEAFET02058,12/27/2022 13:30:00,2092,0000,7.9761,7.8348,-0.955783,-1.006925,  20.0102, 45.6, 19.6
SEAFET02058,12/27/2022 14:00:00,2093,0000,7.9709,7.8250,-0.955920,-1.007436,  20.2388, 45.9, 20.0
SEAFET02058,12/27/2022 14:30:00,2094,0000,7.9579,7.8089,-0.956245,-1.008216,  20.8370, 45.9, 20.3
SEAFET02058,12/27/2022 15:00:00,2095,0000,7.9360,7.7850,-0.956676,-1.009303,  22.0118, 46.0, 21.6
SEAFET02058,12/27/2022 15:30:00,2096,0000,7.9341,7.7789,-0.956536,-1.009571,  22.3608, 46.5, 22.1
SEAFET02058,12/27/2022 16:00:00,2097,0000,7.9353,7.7791,-0.956228,-1.009478,  22.6859, 46.7, 22.4
SEAFET02058,12/27/2022 16:30:00,2098,0000,7.9390,7.7828,-0.955839,-1.009198,  22.9256, 46.8, 22.7
SEAFET02058,12/27/2022 17:00:00,2099,0000,7.9455,7.7903,-0.955398,-1.008736,  23.0067, 46.9, 22.9
SEAFET02058,12/27/2022 17:30:00,2100,0000,7.9704,7.8191,-0.954365,-1.007202,  22.4150, 47.0, 22.7
SEAFET02058,12/27/2022 18:00:00,2101,0000,7.9929,7.8422,-0.953776,-1.006117,  21.4196, 47.1, 21.1
SEAFET02058,12/27/2022 18:30:00,2102,0000,7.9961,7.8525,-0.953632,-1.005531,  21.3618, 46.7, 21.1
SEAFET02058,12/27/2022 19:00:00,2103,0000,7.9979,7.8581,-0.953483,-1.005183,  21.4251, 46.5, 21.2
SEAFET02058,12/27/2022 19:30:00,2104,0000,8.0102,7.8726,-0.953024,-1.004437,  21.0682, 46.6, 20.9
SEAFET02058,12/27/2022 20:00:00,2105,0000,8.0250,7.8889,-0.952542,-1.003630,  20.5517, 46.6, 20.4
SEAFET02058,12/27/2022 20:30:00,2106,0000,8.0367,7.9014,-0.952174,-1.003022,  20.1198, 46.5, 19.9
SEAFET02058,12/27/2022 21:00:00,2107,0000,8.0429,7.9080,-0.952007,-1.002715,  19.8574, 46.3, 19.6
SEAFET02058,12/27/2022 21:30:00,2108,0000,8.0471,7.9120,-0.951913,-1.002538,  19.6550, 46.2, 19.4
SEAFET02058,12/27/2022 22:00:00,2109,0000,8.0499,7.9142,-0.951899,-1.002468,  19.4513, 46.1, 19.2
SEAFET02058,12/27/2022 22:30:00,2110,0000,8.0515,7.9158,-0.951935,-1.002426,  19.2749, 46.0, 19.0
SEAFET02058,12/27/2022 23:00:00,2111,0000,8.0475,7.9104,-0.952158,-1.002733,  19.2911, 45.9, 19.0
SEAFET02058,12/27/2022 23:30:00,2112,0000,8.0482,7.9106,-0.952207,-1.002758,  19.1647, 45.9, 18.9
SEAFET02058,12/28/2022 00:00:00,2113,0000,8.0441,7.9070,-0.952512,-1.002993,  19.0775, 45.8, 18.8
SEAFET02058,12/28/2022 00:30:00,2114,0000,8.0381,7.9010,-0.952821,-1.003325,  19.1301, 45.8, 18.8
SEAFET02058,12/28/2022 01:00:00,2115,0000,8.0352,7.8971,-0.953144,-1.003614,  18.9136, 45.9, 18.7
SEAFET02058,12/28/2022 01:30:00,2116,0000,8.0151,7.8779,-0.953834,-1.004543,  19.5729, 45.6, 19.0
SEAFET02058,12/28/2022 02:00:00,2117,0000,7.9885,7.8520,-0.954542,-1.005732,  20.7247, 45.8, 20.3
SEAFET02058,12/28/2022 02:30:00,2118,0000,7.9857,7.8403,-0.954579,-1.006364,  20.9018, 46.2, 20.7
SEAFET02058,12/28/2022 03:00:00,2119,0000,7.9839,7.8337,-0.954582,-1.006713,  21.0423, 46.3, 20.7
SEAFET02058,12/28/2022 03:30:00,2120,0000,7.9635,7.8136,-0.955148,-1.007659,  21.8966, 46.2, 21.3
SEAFET02058,12/28/2022 04:00:00,2121,0000,7.9457,7.7937,-0.955507,-1.008583,  22.8368, 46.5, 22.4
SEAFET02058,12/28/2022 04:30:00,2122,0000,7.9456,7.7903,-0.955302,-1.008707,  23.1248, 46.8, 22.8
SEAFET02058,12/28/2022 05:00:00,2123,0000,7.9430,7.7869,-0.955213,-1.008817,  23.4542, 46.9, 23.1
SEAFET02058,12/28/2022 05:30:00,2124,0000,7.9486,7.7895,-0.954748,-1.008618,  23.6437, 47.1, 23.4
SEAFET02058,12/28/2022 06:00:00,2125,0000,7.9458,7.7897,-0.954821,-1.008573,  23.7654, 47.2, 23.5
SEAFET02058,12/28/2022 06:30:00,2126,0000,7.9860,7.8300,-0.953655,-1.006638,  22.1382, 47.6, 21.9
SEAFET02058,12/28/2022 07:00:00,2127,0000,7.9914,7.8421,-0.953570,-1.006011,  21.8266, 47.0, 21.5
SEAFET02058,12/28/2022 07:30:00,2128,0000,7.9939,7.8469,-0.953482,-1.005752,  21.7450, 46.8, 21.4
SEAFET02058,12/28/2022 08:00:00,2129,0000,8.0050,7.8618,-0.953252,-1.005036,  21.1737, 46.9, 21.1
SEAFET02058,12/28/2022 08:30:00,2130,0000,8.0215,7.8786,-0.952945,-1.004306,  20.2755, 46.9, 20.1
SEAFET02058,12/28/2022 09:00:00,2131,0000,8.0210,7.8781,-0.953045,-1.004360,  20.1844, 46.4, 19.8
SEAFET02058,12/28/2022 09:30:00,2132,0000,8.0079,7.8658,-0.953536,-1.004975,  20.5515, 46.2, 20.2
SEAFET02058,12/28/2022 10:00:00,2133,0000,8.0142,7.8704,-0.953366,-1.004781,  20.2818, 46.4, 20.2
SEAFET02058,12/28/2022 10:30:00,2134,0000,8.0268,7.8829,-0.953183,-1.004264,  19.5336, 46.5, 19.3
SEAFET02058,12/28/2022 11:00:00,2135,0000,8.0282,7.8835,-0.953240,-1.004280,  19.3406, 46.2, 19.0
SEAFET02058,12/28/2022 11:30:00,2136,0000,8.0249,7.8803,-0.953482,-1.004490,  19.2676, 46.0, 19.0
SEAFET02058,12/28/2022 12:00:00,2137,0000,8.0232,7.8777,-0.953698,-1.004682,  19.1113, 46.0, 18.8
SEAFET02058,12/28/2022 12:30:00,2138,0000,8.0186,7.8754,-0.954160,-1.004889,  18.8424, 45.9, 18.6
SEAFET02058,12/28/2022 13:00:00,2139,0000,8.0081,7.8684,-0.954670,-1.005262,  18.9730, 45.8, 18.7
SEAFET02058,12/28/2022 13:30:00,2140,0000,8.0029,7.8624,-0.954891,-1.005573,  19.0895, 45.8, 18.8
SEAFET02058,12/28/2022 14:00:00,2141,0000,7.9776,7.8389,-0.955711,-1.006694,  19.9837, 45.6, 19.3
SEAFET02058,12/28/2022 14:30:00,2142,0000,7.9623,7.8207,-0.956004,-1.007533,  20.8155, 45.9, 20.5
SEAFET02058,12/28/2022 15:00:00,2143,0000,7.9540,7.8061,-0.956103,-1.008244,  21.3507, 46.2, 21.1
SEAFET02058,12/28/2022 15:30:00,2144,0000,7.9538,7.8017,-0.955962,-1.008445,  21.5617, 46.4, 21.4
SEAFET02058,12/28/2022 16:00:00,2145,0000,7.9425,7.7902,-0.956177,-1.008962,  22.1725, 46.4, 21.9
SEAFET02058,12/28/2022 16:30:00,2146,0000,7.9388,7.7861,-0.956048,-1.009073,  22.6512, 46.7, 22.5
SEAFET02058,12/28/2022 17:00:00,2147,0000,7.9352,7.7815,-0.955898,-1.009214,  23.1502, 46.8, 22.9
SEAFET02058,12/28/2022 17:30:00,2148,0000,7.9378,7.7844,-0.955556,-1.008977,  23.4098, 47.0, 23.3
SEAFET02058,12/28/2022 18:00:00,2149,0000,7.9415,7.7882,-0.955178,-1.008701,  23.6246, 47.1, 23.4
SEAFET02058,12/28/2022 18:30:00,2150,0000,7.9508,7.7987,-0.954684,-1.008099,  23.5546, 47.2, 23.4
SEAFET02058,12/28/2022 19:00:00,2151,0000,7.9649,7.8154,-0.954039,-1.007183,  23.3030, 47.3, 23.2
SEAFET02058,12/28/2022 19:30:00,2152,0000,7.9777,7.8317,-0.953491,-1.006301,  23.0200, 47.2, 22.8
SEAFET02058,12/28/2022 20:00:00,2153,0000,7.9898,7.8473,-0.952927,-1.005433,  22.8260, 47.2, 22.6
SEAFET02058,12/28/2022 20:30:00,2154,0000,8.0086,7.8690,-0.952266,-1.004327,  22.2294, 47.2, 22.1
SEAFET02058,12/28/2022 21:00:00,2155,0000,8.0285,7.8919,-0.951622,-1.003184,  21.5242, 47.2, 21.4
SEAFET02058,12/28/2022 21:30:00,2156,0000,8.0410,7.9064,-0.951284,-1.002484,  20.9917, 47.0, 20.8
SEAFET02058,12/28/2022 22:00:00,2157,0000,8.0483,7.9149,-0.951160,-1.002103,  20.5822, 46.7, 20.4
SEAFET02058,12/28/2022 22:30:00,2158,0000,8.0543,7.9213,-0.951065,-1.001830,  20.2411, 46.6, 20.0
SEAFET02058,12/28/2022 23:00:00,2159,0000,8.0563,7.9222,-0.951141,-1.001855,  19.9732, 46.4, 19.7
SEAFET02058,12/28/2022 23:30:00,2160,0000,8.0539,7.9196,-0.951394,-1.002049,  19.8253, 46.3, 19.6
SEAFET02058,12/29/2022 00:00:00,2161,0000,8.0514,7.9159,-0.951617,-1.002291,  19.7193, 46.2, 19.4
SEAFET02058,12/29/2022 00:30:00,2162,0000,8.0475,7.9108,-0.951884,-1.002608,  19.6654, 46.1, 19.4
SEAFET02058,12/29/2022 01:00:00,2163,0000,8.0425,7.9056,-0.952193,-1.002918,  19.6344, 46.1, 19.3
SEAFET02058,12/29/2022 01:30:00,2164,0000,8.0365,7.9000,-0.952553,-1.003246,  19.6242, 46.1, 19.3
SEAFET02058,12/29/2022 02:00:00,2165,0000,8.0315,7.8945,-0.952865,-1.003571,  19.5917, 46.0, 19.3
SEAFET02058,12/29/2022 02:30:00,2166,0000,8.0104,7.8746,-0.953646,-1.004557,  20.2051, 45.9, 19.6
SEAFET02058,12/29/2022 03:00:00,2167,0000,7.9898,7.8529,-0.954314,-1.005625,  20.9370, 46.0, 20.6
SEAFET02058,12/29/2022 03:30:00,2168,0000,7.9819,7.8394,-0.954658,-1.006364,  21.0979, 46.3, 20.8
SEAFET02058,12/29/2022 04:00:00,2169,0000,7.9699,7.8244,-0.955080,-1.007141,  21.4774, 46.4, 21.1
SEAFET02058,12/29/2022 04:30:00,2170,0000,7.9573,7.8094,-0.955466,-1.007892,  21.9596, 46.5, 21.6
SEAFET02058,12/29/2022 05:00:00,2171,0000,7.9473,7.7953,-0.955686,-1.008583,  22.4649, 46.6, 22.1
SEAFET02058,12/29/2022 05:30:00,2172,0000,7.9393,7.7855,-0.955928,-1.009079,  22.7783, 46.8, 22.5
SEAFET02058,12/29/2022 06:00:00,2173,0000,7.9344,7.7800,-0.956113,-1.009364,  22.9202, 47.0, 22.6
SEAFET02058,12/29/2022 06:30:00,2174,0000,7.9349,7.7776,-0.955981,-1.009469,  23.0556, 47.0, 22.8
SEAFET02058,12/29/2022 07:00:00,2175,0000,7.9322,7.7746,-0.956051,-1.009611,  23.1841, 47.0, 22.9
SEAFET02058,12/29/2022 07:30:00,2176,0000,7.9413,7.7863,-0.955891,-1.009057,  22.6678, 47.2, 22.4
SEAFET02058,12/29/2022 08:00:00,2177,0000,7.9530,7.8012,-0.955593,-1.008322,  22.1342, 47.2, 22.0
SEAFET02058,12/29/2022 08:30:00,2178,0000,7.9645,7.8166,-0.955279,-1.007554,  21.6416, 47.1, 21.4
SEAFET02058,12/29/2022 09:00:00,2179,0000,7.9669,7.8237,-0.955262,-1.007182,  21.4682, 46.8, 21.2
SEAFET02058,12/29/2022 09:30:00,2180,0000,7.9790,7.8361,-0.954914,-1.006591,  20.9718, 46.9, 20.8
SEAFET02058,12/29/2022 10:00:00,2181,0000,7.9906,7.8479,-0.954689,-1.006074,  20.3546, 46.8, 20.1
SEAFET02058,12/29/2022 10:30:00,2182,0000,7.9967,7.8543,-0.954553,-1.005780,  20.0517, 46.5, 19.8
SEAFET02058,12/29/2022 11:00:00,2183,0000,7.9993,7.8554,-0.954525,-1.005765,  19.8864, 46.4, 19.6
SEAFET02058,12/29/2022 11:30:00,2184,0000,7.9996,7.8550,-0.954568,-1.005812,  19.8000, 46.2, 19.5
SEAFET02058,12/29/2022 12:00:00,2185,0000,7.9986,7.8527,-0.954657,-1.005957,  19.7549, 46.2, 19.5
SEAFET02058,12/29/2022 12:30:00,2186,0000,7.9950,7.8509,-0.954901,-1.006071,  19.7124, 46.1, 19.5
SEAFET02058,12/29/2022 13:00:00,2187,0000,7.9915,7.8483,-0.955108,-1.006228,  19.7011, 46.1, 19.4
SEAFET02058,12/29/2022 13:30:00,2188,0000,7.9873,7.8455,-0.955317,-1.006373,  19.7524, 46.1, 19.5
SEAFET02058,12/29/2022 14:00:00,2189,0000,7.9824,7.8419,-0.955533,-1.006557,  19.8466, 46.1, 19.6
SEAFET02058,12/29/2022 14:30:00,2190,0000,7.9803,7.8401,-0.955586,-1.006635,  19.9413, 46.1, 19.6
SEAFET02058,12/29/2022 15:00:00,2191,0000,7.9632,7.8245,-0.956085,-1.007360,  20.6279, 46.0, 20.1
SEAFET02058,12/29/2022 15:30:00,2192,0000,7.9497,7.8078,-0.956415,-1.008169,  21.2674, 46.2, 20.9
SEAFET02058,12/29/2022 16:00:00,2193,0000,7.9454,7.7966,-0.956424,-1.008732,  21.5999, 46.4, 21.4
SEAFET02058,12/29/2022 16:30:00,2194,0000,7.9432,7.7909,-0.956376,-1.009003,  21.8418, 46.6, 21.6
SEAFET02058,12/29/2022 17:00:00,2195,0000,7.9348,7.7819,-0.956484,-1.009390,  22.3760, 46.6, 22.1
SEAFET02058,12/29/2022 17:30:00,2196,0000,7.9304,7.7769,-0.956438,-1.009580,  22.7947, 46.8, 22.5
SEAFET02058,12/29/2022 18:00:00,2197,0000,7.9282,7.7743,-0.956279,-1.009629,  23.1899, 47.0, 23.0
SEAFET02058,12/29/2022 18:30:00,2198,0000,7.9281,7.7739,-0.956067,-1.009573,  23.4917, 47.1, 23.3
SEAFET02058,12/29/2022 19:00:00,2199,0000,7.9308,7.7774,-0.955730,-1.009306,  23.7326, 47.1, 23.6
SEAFET02058,12/29/2022 19:30:00,2200,0000,7.9426,7.7900,-0.955181,-1.008614,  23.5304, 47.4, 23.4
SEAFET02058,12/29/2022 20:00:00,2201,0000,7.9554,7.8052,-0.954634,-1.007795,  23.2529, 47.3, 23.0
SEAFET02058,12/29/2022 20:30:00,2202,0000,7.9678,7.8201,-0.954089,-1.006988,  23.0012, 47.3, 22.8
SEAFET02058,12/29/2022 21:00:00,2203,0000,7.9817,7.8373,-0.953569,-1.006083,  22.5998, 47.3, 22.3
SEAFET02058,12/29/2022 21:30:00,2204,0000,7.9978,7.8563,-0.953031,-1.005120,  22.0461, 47.3, 21.9
SEAFET02058,12/29/2022 22:00:00,2205,0000,8.0130,7.8739,-0.952581,-1.004252,  21.4540, 47.2, 21.2
SEAFET02058,12/29/2022 22:30:00,2206,0000,8.0187,7.8807,-0.952445,-1.003933,  21.1838, 46.9, 20.9
SEAFET02058,12/29/2022 23:00:00,2207,0000,8.0210,7.8835,-0.952456,-1.003822,  20.9890, 46.8, 20.7
SEAFET02058,12/29/2022 23:30:00,2208,0000,8.0213,7.8830,-0.952514,-1.003879,  20.8817, 46.6, 20.6
SEAFET02058,12/30/2022 00:00:00,2209,0000,8.0169,7.8778,-0.952806,-1.004194,  20.8374, 46.6, 20.5
SEAFET02058,12/30/2022 00:30:00,2210,0000,8.0136,7.8741,-0.953006,-1.004417,  20.8221, 46.5, 20.5
SEAFET02058,12/30/2022 01:00:00,2211,0000,8.0109,7.8701,-0.953184,-1.004654,  20.7987, 46.5, 20.5
SEAFET02058,12/30/2022 01:30:00,2212,0000,8.0079,7.8665,-0.953364,-1.004871,  20.7901, 46.5, 20.5
SEAFET02058,12/30/2022 02:00:00,2213,0000,8.0033,7.8620,-0.953630,-1.005128,  20.7928, 46.5, 20.5
SEAFET02058,12/30/2022 02:30:00,2214,0000,7.9973,7.8562,-0.953958,-1.005459,  20.8241, 46.5, 20.5
SEAFET02058,12/30/2022 03:00:00,2215,0000,7.9942,7.8526,-0.954163,-1.005681,  20.7925, 46.5, 20.5
SEAFET02058,12/30/2022 03:30:00,2216,0000,7.9785,7.8382,-0.954733,-1.006395,  21.2603, 46.4, 20.8
